sample_1,sample_2,haplotypes_shared,total_haplotypes,prop_haplotype_sharing
S151,S223,0,2,0
S151,S224,0,2,0
S151,S225,0,3,0
S151,S226,0,2,0
S151,S227,0,2,0
S151,S228,0,2,0
S151,S230,0,3,0
S151,S231,0,4,0
S151,S232,1,1,1
S151,S233,0,2,0
S151,S234,0,5,0
S151,S235,1,9,0.111111111
S151,S237,0,2,0
S151,S238,0,2,0
S151,S239,1,2,0.5
S151,S242,0,4,0
S151,S243,1,1,1
S151,S244,0,2,0
S151,S245,0,3,0
S151,S247,0,2,0
S151,S254,0,4,0
S151,S255,0,5,0
S151,S256,0,3,0
S151,S257,0,2,0
S151,S261,0,5,0
S151,S262,0,3,0
S151,S264,0,3,0
S151,S265,1,12,0.083333333
S151,S266,0,6,0
S151,S267,0,3,0
S151,S268,0,3,0
S151,S269,1,7,0.142857143
S151,S270,0,4,0
S151,S271,0,5,0
S151,S272,0,2,0
S151,S274,0,3,0
S151,S275,0,2,0
S151,S276,0,3,0
S151,S277,0,3,0
S151,S278,0,3,0
S151,S280,0,2,0
S151,S281,0,4,0
S151,S282,0,4,0
S151,S284,0,2,0
S151,S285,0,2,0
S151,S286,0,2,0
S151,S294,0,3,0
S151,S295,1,1,1
S151,S297,0,3,0
S151,S298,0,2,0
S151,S300,0,2,0
S151,S302,0,3,0
S151,S303,0,3,0
S151,S304,0,3,0
S151,S305,0,2,0
S151,S306,0,2,0
S151,S308,0,2,0
S151,S309,1,1,1
S151,S310,0,3,0
S151,S311,0,2,0
S151,S313,0,2,0
S151,S316,0,5,0
S151,S317,0,6,0
S151,S318,0,2,0
S151,S319,0,2,0
S151,S320,0,3,0
S151,S321,0,4,0
S151,S322,0,2,0
S151,S324,0,2,0
S151,S325,0,3,0
S151,S326,0,2,0
S151,S328,0,3,0
S151,S329,0,2,0
S151,S331,1,2,0.5
S151,S332,0,6,0
S151,S333,0,2,0
S151,S334,0,2,0
S151,S335,0,2,0
S151,S336,0,2,0
S151,S337,1,3,0.333333333
S151,S338,0,3,0
S151,S339,1,5,0.2
S151,S340,1,4,0.25
S151,S342,0,2,0
S151,S344,0,2,0
S151,S345,0,2,0
S151,S346,1,4,0.25
S151,S348,1,10,0.1
S151,S349,0,2,0
S151,S354,0,3,0
S151,S355,0,2,0
S151,S358,0,5,0
S151,S359,0,2,0
S151,S360,0,3,0
S151,S361,0,6,0
S151,S362,0,2,0
S151,S363,0,3,0
S151,S365,0,3,0
S151,S366,0,4,0
S151,S367,0,2,0
S151,S368,0,2,0
S151,S371,0,2,0
S151,S373,0,2,0
S151,S374,0,5,0
S151,S375,0,4,0
S151,S376,0,4,0
S151,S377,0,4,0
S151,S378,1,2,0.5
S151,S380,0,2,0
S151,S381,0,2,0
S151,S384,0,2,0
S151,S387,0,4,0
S151,S388,1,11,0.090909091
S151,S390,0,2,0
S151,S391,0,2,0
S151,S392,0,2,0
S151,S393,0,2,0
S151,S394,0,2,0
S151,S395,0,3,0
S151,S397,0,2,0
S151,S399,0,5,0
S151,S400,0,8,0
S151,S401,0,4,0
S151,S402,0,2,0
S151,S404,0,3,0
S151,S405,0,2,0
S151,S406,0,3,0
S151,S407,1,2,0.5
S151,S411,0,3,0
S151,S412,0,3,0
S151,S413,1,3,0.333333333
S151,S415,1,2,0.5
S151,S416,0,3,0
S151,S417,0,6,0
S151,S418,0,2,0
S151,S419,0,3,0
S151,S420,0,2,0
S151,S421,0,3,0
S151,S422,0,2,0
S151,S423,0,3,0
S151,S424,0,3,0
S151,S425,0,2,0
S151,S426,0,3,0
S151,S427,0,2,0
S151,S428,0,5,0
S151,S429,1,7,0.142857143
S151,S431,0,2,0
S151,S432,0,3,0
S151,S433,0,3,0
S151,S434,0,2,0
S151,S435,0,7,0
S151,S436,0,5,0
S151,S437,0,2,0
S151,S438,0,3,0
S151,S439,1,7,0.142857143
S151,S440,0,5,0
S151,S441,0,2,0
S151,S442,1,8,0.125
S151,S443,0,3,0
S151,S444,0,9,0
S151,S445,0,2,0
S151,S447,0,2,0
S151,S448,0,2,0
S151,S449,0,2,0
S151,S450,0,4,0
S151,S451,0,2,0
S151,S453,1,2,0.5
S151,S456,0,2,0
S151,S458,0,2,0
S151,S462,0,4,0
S151,S463,0,2,0
S151,S466,0,2,0
S151,S467,1,5,0.2
S151,S468,0,4,0
S151,S470,0,2,0
S151,S471,0,6,0
S151,S473,0,5,0
S151,S474,0,5,0
S151,S475,0,4,0
S151,S478,0,7,0
S151,S479,0,2,0
S151,S480,0,2,0
S151,S481,0,2,0
S151,S482,0,4,0
S151,S483,0,7,0
S151,S484,0,7,0
S151,S486,0,8,0
S151,S487,0,2,0
S151,S488,0,6,0
S151,S489,0,3,0
S151,S492,0,2,0
S151,S496,0,2,0
S151,S499,0,6,0
S151,S502,0,4,0
S151,S505,1,4,0.25
S151,S506,1,2,0.5
S151,S507,0,3,0
S151,S508,0,4,0
S151,S510,0,4,0
S151,S511,0,2,0
S152,S1,0,4,0
S152,S2,1,2,0.5
S152,S3,0,3,0
S152,S4,0,4,0
S152,S5,0,3,0
S152,S6,1,9,0.111111111
S152,S7,1,7,0.142857143
S152,S8,0,3,0
S152,S10,1,2,0.5
S152,S12,1,3,0.333333333
S152,S13,0,3,0
S152,S15,0,3,0
S152,S16,0,3,0
S152,S17,0,5,0
S152,S18,0,5,0
S152,S19,0,3,0
S152,S20,0,3,0
S152,S21,1,6,0.166666667
S152,S22,0,3,0
S152,S23,1,4,0.25
S152,S24,0,3,0
S152,S25,0,3,0
S152,S26,0,3,0
S152,S27,0,5,0
S152,S28,0,4,0
S152,S30,0,3,0
S152,S31,1,5,0.2
S152,S32,0,3,0
S152,S33,0,3,0
S152,S34,0,3,0
S152,S35,0,3,0
S152,S39,0,4,0
S152,S42,0,3,0
S152,S43,0,4,0
S152,S45,0,3,0
S152,S46,0,5,0
S152,S47,1,7,0.142857143
S152,S49,1,4,0.25
S152,S50,0,5,0
S152,S51,0,3,0
S152,S52,0,3,0
S152,S53,0,5,0
S152,S54,0,5,0
S152,S55,0,5,0
S152,S56,0,4,0
S152,S57,0,3,0
S152,S59,0,13,0
S152,S60,0,4,0
S152,S62,0,7,0
S152,S63,1,4,0.25
S152,S65,0,4,0
S152,S66,0,3,0
S152,S67,0,4,0
S152,S68,0,4,0
S152,S69,1,6,0.166666667
S152,S70,0,5,0
S152,S71,0,3,0
S152,S73,0,3,0
S152,S75,0,3,0
S152,S77,1,10,0.1
S152,S79,0,3,0
S152,S80,0,4,0
S152,S81,0,3,0
S152,S82,0,4,0
S152,S83,0,5,0
S152,S84,0,5,0
S152,S85,0,3,0
S152,S86,0,3,0
S152,S87,0,3,0
S152,S88,0,3,0
S152,S89,0,4,0
S152,S91,0,3,0
S152,S94,1,7,0.142857143
S152,S95,0,4,0
S152,S97,0,3,0
S152,S98,0,4,0
S152,S101,0,3,0
S152,S103,0,3,0
S152,S106,0,6,0
S152,S107,0,3,0
S152,S108,0,6,0
S152,S111,0,8,0
S152,S113,0,3,0
S152,S118,1,6,0.166666667
S152,S119,1,2,0.5
S152,S121,0,9,0
S152,S122,0,6,0
S152,S123,0,4,0
S152,S126,0,6,0
S152,S129,0,3,0
S152,S130,1,2,0.5
S152,S131,0,6,0
S152,S133,0,6,0
S152,S134,0,8,0
S152,S135,1,10,0.1
S152,S136,0,5,0
S152,S137,0,3,0
S152,S138,0,3,0
S152,S139,0,4,0
S152,S140,0,5,0
S152,S141,0,3,0
S152,S142,0,4,0
S152,S143,0,3,0
S152,S145,0,3,0
S152,S146,0,3,0
S152,S147,0,5,0
S152,S148,0,9,0
S152,S149,0,3,0
S152,S151,0,3,0
S152,S153,0,3,0
S152,S154,1,4,0.25
S152,S155,0,3,0
S152,S156,0,3,0
S152,S158,0,3,0
S152,S160,1,6,0.166666667
S152,S165,0,3,0
S152,S166,0,6,0
S152,S167,0,3,0
S152,S169,0,3,0
S152,S170,0,4,0
S152,S171,0,3,0
S152,S172,0,3,0
S152,S174,0,3,0
S152,S178,0,6,0
S152,S184,0,10,0
S152,S186,0,3,0
S152,S187,0,11,0
S152,S188,1,12,0.083333333
S152,S189,1,2,0.5
S152,S190,0,6,0
S152,S194,1,15,0.066666667
S152,S195,0,3,0
S152,S198,0,3,0
S152,S199,0,3,0
S152,S201,0,5,0
S152,S202,0,5,0
S152,S203,1,6,0.166666667
S152,S204,0,3,0
S152,S206,0,3,0
S152,S208,0,5,0
S152,S210,0,3,0
S152,S212,0,3,0
S152,S214,0,6,0
S152,S216,1,4,0.25
S152,S218,0,3,0
S152,S220,0,3,0
S152,S221,0,3,0
S152,S222,0,3,0
S152,S223,0,3,0
S152,S224,0,3,0
S152,S225,0,4,0
S152,S226,0,3,0
S152,S227,0,3,0
S152,S228,0,3,0
S152,S230,1,3,0.333333333
S152,S231,0,5,0
S152,S232,0,3,0
S152,S233,0,3,0
S152,S234,1,5,0.2
S152,S235,1,10,0.1
S152,S237,0,3,0
S152,S238,0,3,0
S152,S239,0,4,0
S152,S242,0,5,0
S152,S243,0,3,0
S152,S244,0,3,0
S152,S245,0,4,0
S152,S247,0,3,0
S152,S254,0,5,0
S152,S255,0,6,0
S152,S256,0,4,0
S152,S257,0,3,0
S152,S261,0,6,0
S152,S262,0,4,0
S152,S264,0,4,0
S152,S265,1,13,0.076923077
S152,S266,0,7,0
S152,S267,0,4,0
S152,S268,0,4,0
S152,S269,0,9,0
S152,S270,0,5,0
S152,S271,1,5,0.2
S152,S272,0,3,0
S152,S274,0,4,0
S152,S275,0,3,0
S152,S276,0,4,0
S152,S277,0,4,0
S152,S278,0,4,0
S152,S280,0,3,0
S152,S281,0,5,0
S152,S282,0,5,0
S152,S284,0,3,0
S152,S285,0,3,0
S152,S286,0,3,0
S152,S294,0,4,0
S152,S295,0,3,0
S152,S297,0,4,0
S152,S298,0,3,0
S152,S300,0,3,0
S152,S302,0,4,0
S152,S303,0,4,0
S152,S304,0,4,0
S152,S305,0,3,0
S152,S306,1,2,0.5
S152,S308,0,3,0
S152,S309,0,3,0
S152,S310,0,4,0
S152,S311,0,3,0
S152,S313,0,3,0
S152,S316,0,6,0
S152,S317,0,7,0
S152,S318,1,2,0.5
S152,S319,0,3,0
S152,S320,0,4,0
S152,S321,0,5,0
S152,S322,1,2,0.5
S152,S324,0,3,0
S152,S325,0,4,0
S152,S326,0,3,0
S152,S328,0,4,0
S152,S329,0,3,0
S152,S331,0,4,0
S152,S332,0,7,0
S152,S333,0,3,0
S152,S334,0,3,0
S152,S335,0,3,0
S152,S336,0,3,0
S152,S337,0,5,0
S152,S338,1,3,0.333333333
S152,S339,0,7,0
S152,S340,0,6,0
S152,S342,0,3,0
S152,S344,0,3,0
S152,S345,0,3,0
S152,S346,0,6,0
S152,S348,0,12,0
S152,S349,0,3,0
S152,S354,0,4,0
S152,S355,1,2,0.5
S152,S358,0,6,0
S152,S359,0,3,0
S152,S360,0,4,0
S152,S361,2,5,0.4
S152,S362,0,3,0
S152,S363,0,4,0
S152,S365,0,4,0
S152,S366,0,5,0
S152,S367,1,2,0.5
S152,S368,0,3,0
S152,S371,0,3,0
S152,S373,1,2,0.5
S152,S374,1,5,0.2
S152,S375,0,5,0
S152,S376,0,5,0
S152,S377,0,5,0
S152,S378,0,4,0
S152,S380,0,3,0
S152,S381,0,3,0
S152,S384,0,3,0
S152,S387,1,4,0.25
S152,S388,1,12,0.083333333
S152,S390,0,3,0
S152,S391,0,3,0
S152,S392,0,3,0
S152,S393,0,3,0
S152,S394,0,3,0
S152,S395,0,4,0
S152,S397,0,3,0
S152,S399,0,6,0
S152,S400,1,8,0.125
S152,S401,1,4,0.25
S152,S402,0,3,0
S152,S404,0,4,0
S152,S405,1,2,0.5
S152,S406,1,3,0.333333333
S152,S407,0,4,0
S152,S411,0,4,0
S152,S412,0,4,0
S152,S413,1,4,0.25
S152,S415,0,4,0
S152,S416,0,4,0
S152,S417,1,6,0.166666667
S152,S418,0,3,0
S152,S419,0,4,0
S152,S420,0,3,0
S152,S421,0,4,0
S152,S422,0,3,0
S152,S423,0,4,0
S152,S424,0,4,0
S152,S425,0,3,0
S152,S426,0,4,0
S152,S427,0,3,0
S152,S428,0,6,0
S152,S429,2,7,0.285714286
S152,S431,0,3,0
S152,S432,0,4,0
S152,S433,0,4,0
S152,S434,0,3,0
S152,S435,0,8,0
S152,S436,0,6,0
S152,S437,0,3,0
S152,S438,1,3,0.333333333
S152,S439,1,8,0.125
S152,S440,0,6,0
S152,S441,0,3,0
S152,S442,0,10,0
S152,S443,0,4,0
S152,S444,0,10,0
S152,S445,0,3,0
S152,S447,0,3,0
S152,S448,0,3,0
S152,S449,0,3,0
S152,S450,0,5,0
S152,S451,1,2,0.5
S152,S453,0,4,0
S152,S456,1,2,0.5
S152,S458,0,3,0
S152,S462,0,5,0
S152,S463,0,3,0
S152,S466,0,3,0
S152,S467,0,7,0
S152,S468,0,5,0
S152,S470,0,3,0
S152,S471,0,7,0
S152,S473,0,6,0
S152,S474,0,6,0
S152,S475,0,5,0
S152,S478,0,8,0
S152,S479,0,3,0
S152,S480,1,2,0.5
S152,S481,0,3,0
S152,S482,0,5,0
S152,S483,0,8,0
S152,S484,0,8,0
S152,S486,1,8,0.125
S152,S487,0,3,0
S152,S488,0,7,0
S152,S489,0,4,0
S152,S492,0,3,0
S152,S496,0,3,0
S152,S499,0,7,0
S152,S502,1,4,0.25
S152,S505,0,6,0
S152,S506,0,4,0
S152,S507,0,4,0
S152,S508,0,5,0
S152,S510,1,4,0.25
S152,S511,0,3,0
S153,S1,0,3,0
S153,S2,0,2,0
S153,S3,0,2,0
S153,S4,0,3,0
S153,S5,0,2,0
S153,S6,0,9,0
S153,S7,0,7,0
S153,S8,0,2,0
S153,S10,0,2,0
S153,S12,0,3,0
S153,S13,0,2,0
S153,S15,0,2,0
S153,S16,0,2,0
S153,S17,0,4,0
S153,S18,0,4,0
S153,S19,0,2,0
S153,S20,0,2,0
S153,S21,0,6,0
S153,S22,0,2,0
S153,S23,0,4,0
S153,S24,0,2,0
S153,S25,0,2,0
S153,S26,0,2,0
S153,S27,0,4,0
S153,S28,0,3,0
S153,S30,0,2,0
S153,S31,0,5,0
S153,S32,0,2,0
S153,S33,0,2,0
S153,S34,0,2,0
S153,S35,0,2,0
S153,S39,0,3,0
S153,S42,0,2,0
S153,S43,0,3,0
S153,S45,0,2,0
S153,S46,1,3,0.333333333
S153,S47,0,7,0
S153,S49,0,4,0
S153,S50,0,4,0
S153,S51,0,2,0
S153,S52,1,1,1
S153,S53,0,4,0
S153,S54,0,4,0
S153,S55,0,4,0
S153,S56,0,3,0
S153,S57,0,2,0
S153,S59,0,12,0
S153,S60,0,3,0
S153,S62,0,6,0
S153,S63,0,4,0
S153,S65,0,3,0
S153,S66,0,2,0
S153,S67,0,3,0
S153,S68,0,3,0
S153,S69,0,6,0
S153,S70,0,4,0
S153,S71,0,2,0
S153,S73,0,2,0
S153,S75,0,2,0
S153,S77,1,9,0.111111111
S153,S79,0,2,0
S153,S80,0,3,0
S153,S81,0,2,0
S153,S82,0,3,0
S153,S83,0,4,0
S153,S84,0,4,0
S153,S85,0,2,0
S153,S86,0,2,0
S153,S87,0,2,0
S153,S88,0,2,0
S153,S89,0,3,0
S153,S91,0,2,0
S153,S94,0,7,0
S153,S95,0,3,0
S153,S97,0,2,0
S153,S98,0,3,0
S153,S101,0,2,0
S153,S103,0,2,0
S153,S106,1,4,0.25
S153,S107,0,2,0
S153,S108,0,5,0
S153,S111,0,7,0
S153,S113,0,2,0
S153,S118,0,6,0
S153,S119,0,2,0
S153,S121,0,8,0
S153,S122,0,5,0
S153,S123,0,3,0
S153,S126,0,5,0
S153,S129,0,2,0
S153,S130,0,2,0
S153,S131,0,5,0
S153,S133,0,5,0
S153,S134,0,7,0
S153,S135,1,9,0.111111111
S153,S136,0,4,0
S153,S137,0,2,0
S153,S138,0,2,0
S153,S139,1,2,0.5
S153,S140,1,3,0.333333333
S153,S141,0,2,0
S153,S142,0,3,0
S153,S143,0,2,0
S153,S145,0,2,0
S153,S146,0,2,0
S153,S147,0,4,0
S153,S148,1,7,0.142857143
S153,S149,0,2,0
S153,S151,0,2,0
S153,S152,0,3,0
S153,S154,0,4,0
S153,S155,0,2,0
S153,S156,0,2,0
S153,S158,0,2,0
S153,S160,0,6,0
S153,S165,0,2,0
S153,S166,0,5,0
S153,S167,0,2,0
S153,S169,0,2,0
S153,S170,1,2,0.5
S153,S171,0,2,0
S153,S172,0,2,0
S153,S174,0,2,0
S153,S178,1,4,0.25
S153,S184,0,9,0
S153,S186,0,2,0
S153,S187,0,10,0
S153,S188,0,12,0
S153,S189,0,2,0
S153,S190,0,5,0
S153,S194,1,14,0.071428571
S153,S195,0,2,0
S153,S198,0,2,0
S153,S199,0,2,0
S153,S201,0,4,0
S153,S202,0,4,0
S153,S203,0,6,0
S153,S204,0,2,0
S153,S206,0,2,0
S153,S208,0,4,0
S153,S210,0,2,0
S153,S212,0,2,0
S153,S214,0,5,0
S153,S216,0,4,0
S153,S218,0,2,0
S153,S220,0,2,0
S153,S221,0,2,0
S153,S222,0,2,0
S153,S223,0,2,0
S153,S224,0,2,0
S153,S225,0,3,0
S153,S226,0,2,0
S153,S227,0,2,0
S153,S228,0,2,0
S153,S230,0,3,0
S153,S231,0,4,0
S153,S232,0,2,0
S153,S233,0,2,0
S153,S234,0,5,0
S153,S235,0,10,0
S153,S237,0,2,0
S153,S238,0,2,0
S153,S239,0,3,0
S153,S242,0,4,0
S153,S243,0,2,0
S153,S244,0,2,0
S153,S245,0,3,0
S153,S247,0,2,0
S153,S254,0,4,0
S153,S255,0,5,0
S153,S256,0,3,0
S153,S257,0,2,0
S153,S261,1,4,0.25
S153,S262,0,3,0
S153,S264,0,3,0
S153,S265,0,13,0
S153,S266,0,6,0
S153,S267,0,3,0
S153,S268,0,3,0
S153,S269,1,7,0.142857143
S153,S270,1,3,0.333333333
S153,S271,0,5,0
S153,S272,0,2,0
S153,S274,0,3,0
S153,S275,0,2,0
S153,S276,0,3,0
S153,S277,0,3,0
S153,S278,0,3,0
S153,S280,0,2,0
S153,S281,0,4,0
S153,S282,0,4,0
S153,S284,0,2,0
S153,S285,0,2,0
S153,S286,0,2,0
S153,S294,0,3,0
S153,S295,0,2,0
S153,S297,0,3,0
S153,S298,0,2,0
S153,S300,0,2,0
S153,S302,0,3,0
S153,S303,0,3,0
S153,S304,0,3,0
S153,S305,0,2,0
S153,S306,0,2,0
S153,S308,1,1,1
S153,S309,0,2,0
S153,S310,0,3,0
S153,S311,0,2,0
S153,S313,0,2,0
S153,S316,0,5,0
S153,S317,0,6,0
S153,S318,0,2,0
S153,S319,0,2,0
S153,S320,0,3,0
S153,S321,0,4,0
S153,S322,0,2,0
S153,S324,0,2,0
S153,S325,0,3,0
S153,S326,0,2,0
S153,S328,0,3,0
S153,S329,0,2,0
S153,S331,0,3,0
S153,S332,0,6,0
S153,S333,0,2,0
S153,S334,0,2,0
S153,S335,0,2,0
S153,S336,0,2,0
S153,S337,0,4,0
S153,S338,0,3,0
S153,S339,0,6,0
S153,S340,0,5,0
S153,S342,0,2,0
S153,S344,0,2,0
S153,S345,0,2,0
S153,S346,1,4,0.25
S153,S348,0,11,0
S153,S349,0,2,0
S153,S354,0,3,0
S153,S355,0,2,0
S153,S358,0,5,0
S153,S359,0,2,0
S153,S360,0,3,0
S153,S361,0,6,0
S153,S362,0,2,0
S153,S363,0,3,0
S153,S365,0,3,0
S153,S366,0,4,0
S153,S367,0,2,0
S153,S368,0,2,0
S153,S371,0,2,0
S153,S373,0,2,0
S153,S374,0,5,0
S153,S375,0,4,0
S153,S376,0,4,0
S153,S377,0,4,0
S153,S378,0,3,0
S153,S380,0,2,0
S153,S381,0,2,0
S153,S384,0,2,0
S153,S387,0,4,0
S153,S388,0,12,0
S153,S390,0,2,0
S153,S391,0,2,0
S153,S392,0,2,0
S153,S393,0,2,0
S153,S394,0,2,0
S153,S395,0,3,0
S153,S397,0,2,0
S153,S399,0,5,0
S153,S400,0,8,0
S153,S401,0,4,0
S153,S402,0,2,0
S153,S404,0,3,0
S153,S405,0,2,0
S153,S406,1,2,0.5
S153,S407,0,3,0
S153,S411,0,3,0
S153,S412,0,3,0
S153,S413,0,4,0
S153,S415,0,3,0
S153,S416,0,3,0
S153,S417,1,5,0.2
S153,S418,0,2,0
S153,S419,0,3,0
S153,S420,0,2,0
S153,S421,0,3,0
S153,S422,0,2,0
S153,S423,0,3,0
S153,S424,0,3,0
S153,S425,0,2,0
S153,S426,0,3,0
S153,S427,0,2,0
S153,S428,0,5,0
S153,S429,0,8,0
S153,S431,0,2,0
S153,S432,0,3,0
S153,S433,0,3,0
S153,S434,0,2,0
S153,S435,1,6,0.166666667
S153,S436,0,5,0
S153,S437,0,2,0
S153,S438,0,3,0
S153,S439,0,8,0
S153,S440,0,5,0
S153,S441,0,2,0
S153,S442,0,9,0
S153,S443,0,3,0
S153,S444,0,9,0
S153,S445,0,2,0
S153,S447,0,2,0
S153,S448,0,2,0
S153,S449,0,2,0
S153,S450,0,4,0
S153,S451,0,2,0
S153,S453,0,3,0
S153,S456,0,2,0
S153,S458,0,2,0
S153,S462,0,4,0
S153,S463,0,2,0
S153,S466,0,2,0
S153,S467,0,6,0
S153,S468,0,4,0
S153,S470,0,2,0
S153,S471,0,6,0
S153,S473,0,5,0
S153,S474,0,5,0
S153,S475,0,4,0
S153,S478,0,7,0
S153,S479,0,2,0
S153,S480,0,2,0
S153,S481,0,2,0
S153,S482,0,4,0
S153,S483,0,7,0
S153,S484,0,7,0
S153,S486,0,8,0
S153,S487,0,2,0
S153,S488,0,6,0
S153,S489,1,2,0.5
S153,S492,0,2,0
S153,S496,0,2,0
S153,S499,0,6,0
S153,S502,0,4,0
S153,S505,0,5,0
S153,S506,0,3,0
S153,S507,0,3,0
S153,S508,0,4,0
S153,S510,0,4,0
S153,S511,0,2,0
S154,S1,0,5,0
S154,S2,0,4,0
S154,S3,0,4,0
S154,S4,1,4,0.25
S154,S5,1,3,0.333333333
S154,S6,2,9,0.222222222
S154,S7,2,7,0.285714286
S154,S8,0,4,0
S154,S10,1,3,0.333333333
S154,S12,1,4,0.25
S154,S13,0,4,0
S154,S15,1,3,0.333333333
S154,S16,0,4,0
S154,S17,2,4,0.5
S154,S18,1,5,0.2
S154,S19,0,4,0
S154,S20,0,4,0
S154,S21,1,7,0.142857143
S154,S22,0,4,0
S154,S23,0,6,0
S154,S24,0,4,0
S154,S25,0,4,0
S154,S26,0,4,0
S154,S27,0,6,0
S154,S28,1,4,0.25
S154,S30,0,4,0
S154,S31,1,6,0.166666667
S154,S32,0,4,0
S154,S33,0,4,0
S154,S34,0,4,0
S154,S35,1,3,0.333333333
S154,S39,1,4,0.25
S154,S42,0,4,0
S154,S43,0,5,0
S154,S45,0,4,0
S154,S46,0,6,0
S154,S47,1,8,0.125
S154,S49,3,3,1
S154,S50,0,6,0
S154,S51,0,4,0
S154,S52,0,4,0
S154,S53,0,6,0
S154,S54,0,6,0
S154,S55,0,6,0
S154,S56,0,5,0
S154,S57,0,4,0
S154,S59,1,13,0.076923077
S154,S60,0,5,0
S154,S62,1,7,0.142857143
S154,S63,2,4,0.5
S154,S65,0,5,0
S154,S66,0,4,0
S154,S67,0,5,0
S154,S68,0,5,0
S154,S69,2,6,0.333333333
S154,S70,0,6,0
S154,S71,0,4,0
S154,S73,0,4,0
S154,S75,0,4,0
S154,S77,1,11,0.090909091
S154,S79,0,4,0
S154,S80,0,5,0
S154,S81,0,4,0
S154,S82,0,5,0
S154,S83,0,6,0
S154,S84,0,6,0
S154,S85,0,4,0
S154,S86,0,4,0
S154,S87,0,4,0
S154,S88,0,4,0
S154,S89,0,5,0
S154,S91,0,4,0
S154,S94,3,6,0.5
S154,S95,0,5,0
S154,S97,0,4,0
S154,S98,0,5,0
S154,S101,0,4,0
S154,S103,0,4,0
S154,S106,0,7,0
S154,S107,0,4,0
S154,S108,0,7,0
S154,S111,1,8,0.125
S154,S113,0,4,0
S154,S118,2,6,0.333333333
S154,S119,1,3,0.333333333
S154,S121,1,9,0.111111111
S154,S122,0,7,0
S154,S123,0,5,0
S154,S126,0,7,0
S154,S129,0,4,0
S154,S130,0,4,0
S154,S131,0,7,0
S154,S133,0,7,0
S154,S134,1,8,0.125
S154,S135,2,10,0.2
S154,S136,1,5,0.2
S154,S137,0,4,0
S154,S138,0,4,0
S154,S139,0,5,0
S154,S140,0,6,0
S154,S141,1,3,0.333333333
S154,S142,1,4,0.25
S154,S143,0,4,0
S154,S145,0,4,0
S154,S146,0,4,0
S154,S147,0,6,0
S154,S148,1,9,0.111111111
S154,S149,0,4,0
S154,S151,0,4,0
S154,S152,1,4,0.25
S154,S153,0,4,0
S154,S155,0,4,0
S154,S156,0,4,0
S154,S158,0,4,0
S154,S160,1,7,0.142857143
S154,S165,0,4,0
S154,S166,0,7,0
S154,S167,0,4,0
S154,S169,0,4,0
S154,S170,0,5,0
S154,S171,0,4,0
S154,S172,0,4,0
S154,S174,0,4,0
S154,S178,1,6,0.166666667
S154,S184,1,10,0.1
S154,S186,0,4,0
S154,S187,1,11,0.090909091
S154,S188,2,12,0.166666667
S154,S189,1,3,0.333333333
S154,S190,1,6,0.166666667
S154,S194,3,14,0.214285714
S154,S195,0,4,0
S154,S198,1,3,0.333333333
S154,S199,0,4,0
S154,S201,0,6,0
S154,S202,1,5,0.2
S154,S203,1,7,0.142857143
S154,S204,0,4,0
S154,S206,0,4,0
S154,S208,0,6,0
S154,S210,0,4,0
S154,S212,0,4,0
S154,S214,0,7,0
S154,S216,2,4,0.5
S154,S218,0,4,0
S154,S220,0,4,0
S154,S221,0,4,0
S154,S222,0,4,0
S154,S223,0,4,0
S154,S224,0,4,0
S154,S225,0,5,0
S154,S226,0,4,0
S154,S227,0,4,0
S154,S228,0,4,0
S154,S230,1,4,0.25
S154,S231,0,6,0
S154,S232,0,4,0
S154,S233,0,4,0
S154,S234,0,7,0
S154,S235,1,11,0.090909091
S154,S237,0,4,0
S154,S238,0,4,0
S154,S239,0,5,0
S154,S242,2,4,0.5
S154,S243,0,4,0
S154,S244,0,4,0
S154,S245,1,4,0.25
S154,S247,1,3,0.333333333
S154,S254,0,6,0
S154,S255,1,6,0.166666667
S154,S256,1,4,0.25
S154,S257,0,4,0
S154,S261,0,7,0
S154,S262,0,5,0
S154,S264,0,5,0
S154,S265,2,13,0.153846154
S154,S266,0,8,0
S154,S267,0,5,0
S154,S268,0,5,0
S154,S269,1,9,0.111111111
S154,S270,0,6,0
S154,S271,1,6,0.166666667
S154,S272,0,4,0
S154,S274,1,4,0.25
S154,S275,0,4,0
S154,S276,0,5,0
S154,S277,0,5,0
S154,S278,1,4,0.25
S154,S280,1,3,0.333333333
S154,S281,0,6,0
S154,S282,1,5,0.2
S154,S284,0,4,0
S154,S285,0,4,0
S154,S286,0,4,0
S154,S294,0,5,0
S154,S295,0,4,0
S154,S297,0,5,0
S154,S298,0,4,0
S154,S300,1,3,0.333333333
S154,S302,0,5,0
S154,S303,0,5,0
S154,S304,0,5,0
S154,S305,0,4,0
S154,S306,0,4,0
S154,S308,0,4,0
S154,S309,0,4,0
S154,S310,0,5,0
S154,S311,0,4,0
S154,S313,0,4,0
S154,S316,0,7,0
S154,S317,0,8,0
S154,S318,1,3,0.333333333
S154,S319,0,4,0
S154,S320,0,5,0
S154,S321,0,6,0
S154,S322,1,3,0.333333333
S154,S324,0,4,0
S154,S325,0,5,0
S154,S326,0,4,0
S154,S328,1,4,0.25
S154,S329,0,4,0
S154,S331,0,5,0
S154,S332,1,7,0.142857143
S154,S333,0,4,0
S154,S334,0,4,0
S154,S335,0,4,0
S154,S336,0,4,0
S154,S337,1,5,0.2
